origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour,quarter
LAS,2015,3,21,1,77,13,8.63,140,5.7539,6.621473042,0,1013.9,10,3/21/2015 1:00,1
LAS,2015,3,21,2,75,10,8.12,160,5.7539,6.621473042,0,1014.2,10,3/21/2015 2:00,1
LAS,2015,3,21,3,73,9,8.26,190,6.90468,7.94576765,0,1014.7,10,3/21/2015 3:00,1
LAS,2015,3,21,4,70,20,14.82,200,8.05546,9.270062259,0,1015,10,3/21/2015 4:00,1
LAS,2015,3,21,5,65,19,16.97,200,10.35702,11.91865148,0,1015.3,10,3/21/2015 5:00,1
LAS,2015,3,21,6,64,19,17.52,200,8.05546,9.270062259,0,1015,10,3/21/2015 6:00,1
LAS,2015,3,21,7,63,19,18.19,200,8.05546,9.270062259,0,1014.7,10,3/21/2015 7:00,1
LAS,2015,3,21,8,63,17,16.71,200,11.5078,13.24294608,0,1014.4,10,3/21/2015 8:00,1
LAS,2015,3,21,9,60,19,20.14,210,5.7539,6.621473042,0,1014,10,3/21/2015 9:00,1
LAS,2015,3,21,10,59,20,21.76,220,6.90468,7.94576765,0,1013.9,10,3/21/2015 10:00,1
LAS,2015,3,21,11,58,22,24.6,190,4.60312,5.297178434,0,1014.2,10,3/21/2015 11:00,1
LAS,2015,3,21,12,58,22,24.6,200,5.7539,6.621473042,0,1014.5,10,3/21/2015 12:00,1
LAS,2015,3,21,13,56,23,27.65,200,6.90468,7.94576765,0,1015.3,10,3/21/2015 13:00,1
LAS,2015,3,21,14,60,24,24.93,190,8.05546,9.270062259,0,1015.7,10,3/21/2015 14:00,1
LAS,2015,3,21,15,65,20,17.64,200,5.7539,6.621473042,0,1016.1,10,3/21/2015 15:00,1
LAS,2015,3,21,16,68,20,15.86,100,3.45234,3.972883825,0,1016.2,10,3/21/2015 16:00,1
LAS,2015,3,21,17,71,22,15.54,NA,4.60312,5.297178434,0,1015.9,10,3/21/2015 17:00,1
LAS,2015,3,21,18,75,25,15.46,70,4.60312,5.297178434,0,1014.8,10,3/21/2015 18:00,1
LAS,2015,3,21,19,79,27,14.72,NA,3.45234,3.972883825,0,1013.8,10,3/21/2015 19:00,1
LAS,2015,3,21,20,83,13,7.11,210,21.86482,25.16159756,0,NA,10,3/21/2015 20:00,1
LAS,2015,3,21,21,84,14,7.2,220,17.2617,19.86441913,0,1011.6,10,3/21/2015 21:00,1
LAS,2015,3,21,22,84,14,7.2,220,18.41248,21.18871373,0,1011.2,10,3/21/2015 22:00,1
LAS,2015,3,21,23,82,17,8.77,210,16.11092,18.54012452,0,1011,10,3/21/2015 23:00,1
LAS,2015,3,22,0,82,12,7.03,220,19.56326,22.51300834,0,1010.6,10,3/22/2015 0:00,1
LAS,2015,3,22,1,80,12,7.5,220,14.96014,17.21582991,0,1011.1,10,3/22/2015 1:00,1
LAS,2015,3,22,2,78,13,8.33,200,11.5078,13.24294608,0,1011.2,10,3/22/2015 2:00,1
LAS,2015,3,22,3,76,14,9.38,200,13.80936,15.8915353,0,1011.6,10,3/22/2015 3:00,1
LAS,2015,3,22,4,76,19,11.67,220,16.11092,18.54012452,0,1011.8,10,3/22/2015 4:00,1
LAS,2015,3,22,5,74,21,13.57,220,18.41248,21.18871373,0,1012.2,10,3/22/2015 5:00,1
LAS,2015,3,22,6,72,22,15.07,210,18.41248,21.18871373,0,1012.6,10,3/22/2015 6:00,1
LAS,2015,3,22,7,71,25,17.67,190,11.5078,13.24294608,0,1012.4,10,3/22/2015 7:00,1
LAS,2015,3,22,8,70,26,19.17,180,11.5078,13.24294608,0,1012.1,10,3/22/2015 8:00,1
LAS,2015,3,22,9,70,26,19.17,190,16.11092,18.54012452,0,1011.6,10,3/22/2015 9:00,1
LAS,2015,3,22,10,69,27,20.52,180,17.2617,19.86441913,0,1011.2,10,3/22/2015 10:00,1
LAS,2015,3,22,11,67,26,21.3,190,18.41248,21.18871373,0,1011.8,10,3/22/2015 11:00,1
LAS,2015,3,22,12,66,26,21.97,230,8.05546,9.270062259,0,1012.2,10,3/22/2015 12:00,1
LAS,2015,3,22,13,63,28,26.53,180,4.60312,5.297178434,0,1013.2,10,3/22/2015 13:00,1
LAS,2015,3,22,14,66,26,21.97,230,4.60312,5.297178434,0,1013.7,10,3/22/2015 14:00,1
LAS,2015,3,22,15,68,27,21.29,0,0,0,0,1014.2,10,3/22/2015 15:00,1
LAS,2015,3,22,16,70,27,19.9,200,3.45234,3.972883825,0,1014.7,10,3/22/2015 16:00,1
LAS,2015,3,22,17,74,27,17.4,0,0,0,0,1014.5,10,3/22/2015 17:00,1
LAS,2015,3,22,18,76,28,17.03,180,13.80936,15.8915353,0,1014.2,10,3/22/2015 18:00,1
LAS,2015,3,22,19,76,27,16.29,190,11.5078,13.24294608,0,1013.8,10,3/22/2015 19:00,1
LAS,2015,3,22,20,77,27,15.71,190,14.96014,17.21582991,0,1013.1,10,3/22/2015 20:00,1
LAS,2015,3,22,21,79,26,14.18,200,17.2617,19.86441913,0,1012.4,10,3/22/2015 21:00,1
LAS,2015,3,22,22,79,23,12.48,210,20.71404,23.83730295,0,1011.9,10,3/22/2015 22:00,1
LAS,2015,3,22,23,79,21,11.48,210,16.11092,18.54012452,0,1011.3,10,3/22/2015 23:00,1
LAS,2015,3,23,0,78,20,11.29,210,20.71404,23.83730295,0,1011.1,10,3/23/2015 0:00,1
LAS,2015,3,23,1,77,15,9.49,210,14.96014,17.21582991,0,1011.2,10,3/23/2015 1:00,1
LAS,2015,3,23,2,75,15,10.14,200,13.80936,15.8915353,0,1011.4,10,3/23/2015 2:00,1
LAS,2015,3,23,3,74,22,14.1,200,13.80936,15.8915353,0,1011.6,10,3/23/2015 3:00,1
LAS,2015,3,23,4,73,22,14.53,210,14.96014,17.21582991,0,1011.7,10,3/23/2015 4:00,1
LAS,2015,3,23,5,70,23,16.87,210,17.2617,19.86441913,0,1012.1,10,3/23/2015 5:00,1
LAS,2015,3,23,6,68,23,18.06,210,17.2617,19.86441913,0,1011.9,10,3/23/2015 6:00,1
LAS,2015,3,23,7,67,23,18.74,210,21.86482,25.16159756,0,1011.4,10,3/23/2015 7:00,1
LAS,2015,3,23,8,65,26,22.81,210,20.71404,23.83730295,0,1011.2,10,3/23/2015 8:00,1
LAS,2015,3,23,9,64,27,24.43,200,23.0156,26.48589217,0,1010.4,10,3/23/2015 9:00,1
LAS,2015,3,23,10,63,29,27.53,200,16.11092,18.54012452,0,1011.4,10,3/23/2015 10:00,1
LAS,2015,3,23,11,63,30,28.77,210,20.71404,23.83730295,0,1011.2,10,3/23/2015 11:00,1
LAS,2015,3,23,12,62,33,33.6,190,18.41248,21.18871373,0,1011.4,10,3/23/2015 12:00,1
LAS,2015,3,23,13,61,34,36.19,190,16.11092,18.54012452,0,1012.2,10,3/23/2015 13:00,1
LAS,2015,3,23,14,61,35,37.78,200,13.80936,15.8915353,0,1013.1,10,3/23/2015 14:00,1
LAS,2015,3,23,15,64,30,27.7,240,9.20624,10.59435687,0,1013.9,10,3/23/2015 15:00,1
LAS,2015,3,23,16,66,30.9,26.81,NA,3.45234,3.972883825,0,1014.5,10,3/23/2015 16:00,1
LAS,2015,3,23,17,69,28,21.45,190,6.90468,7.94576765,0,1014.5,10,3/23/2015 17:00,1
LAS,2015,3,23,18,72,27,18.6,0,0,0,0,1014.2,10,3/23/2015 18:00,1
LAS,2015,3,23,19,75,27,16.78,NA,3.45234,3.972883825,0,1013.6,10,3/23/2015 19:00,1
LAS,2015,3,23,20,75,25,15.46,150,6.90468,7.94576765,0,1012.6,10,3/23/2015 20:00,1
LAS,2015,3,23,21,77,25,14.47,160,8.05546,9.270062259,0,1011.5,10,3/23/2015 21:00,1
LAS,2015,3,23,22,79,22,11.92,180,12.65858,14.56724069,0,1011.2,10,3/23/2015 22:00,1
LAS,2015,3,23,23,80,22,11.51,190,13.80936,15.8915353,0,1010.2,10,3/23/2015 23:00,1
LAS,2015,3,24,0,78,27,15.16,190,18.41248,21.18871373,0,1010.3,10,3/24/2015 0:00,1
LAS,2015,3,24,1,75,28,17.54,230,12.65858,14.56724069,0,1010.8,10,3/24/2015 1:00,1
LAS,2015,3,24,2,73,29,19.45,230,14.96014,17.21582991,0,1011.1,10,3/24/2015 2:00,1
LAS,2015,3,24,3,72,29,20.18,200,14.96014,17.21582991,0,1011.4,10,3/24/2015 3:00,1
LAS,2015,3,24,4,71,29,20.8,210,12.65858,14.56724069,0,1012,10,3/24/2015 4:00,1
LAS,2015,3,24,5,68,29,23.1,190,11.5078,13.24294608,0,1012.5,10,3/24/2015 5:00,1
LAS,2015,3,24,6,66,28,23.84,180,9.20624,10.59435687,0,1012.7,10,3/24/2015 6:00,1
LAS,2015,3,24,7,65,27,23.68,190,13.80936,15.8915353,0,1012.3,10,3/24/2015 7:00,1
LAS,2015,3,24,8,63,27,25.38,190,10.35702,11.91865148,0,1012.9,10,3/24/2015 8:00,1
LAS,2015,3,24,9,61,28,28.45,180,4.60312,5.297178434,0,1012.9,10,3/24/2015 9:00,1
LAS,2015,3,24,10,61,28,28.45,210,11.5078,13.24294608,0,1012.6,10,3/24/2015 10:00,1
LAS,2015,3,24,11,59,29,31.68,200,9.20624,10.59435687,0,1012.5,10,3/24/2015 11:00,1
LAS,2015,3,24,12,58,29,32.93,210,3.45234,3.972883825,0,1013,10,3/24/2015 12:00,1
LAS,2015,3,24,13,58,31,35.69,200,8.05546,9.270062259,0,1013.7,10,3/24/2015 13:00,1
LAS,2015,3,24,14,60,31,33.04,210,8.05546,9.270062259,0,1014.5,10,3/24/2015 14:00,1
LAS,2015,3,24,15,62,33,33.6,190,9.20624,10.59435687,0,1014.9,10,3/24/2015 15:00,1
LAS,2015,3,24,16,66,31,26.81,190,3.45234,3.972883825,0,1015.2,10,3/24/2015 16:00,1
LAS,2015,3,24,17,70,27,19.9,160,5.7539,6.621473042,0,1015,10,3/24/2015 17:00,1
LAS,2015,3,24,18,74,25,16.03,160,6.90468,7.94576765,0,1014.4,10,3/24/2015 18:00,1
LAS,2015,3,24,19,74,23,14.76,150,4.60312,5.297178434,0,1013.6,10,3/24/2015 19:00,1
LAS,2015,3,24,20,78,22,12.28,NA,3.45234,3.972883825,0,1012.7,10,3/24/2015 20:00,1
LAS,2015,3,24,21,78,21,11.82,NA,3.45234,3.972883825,0,1011.8,10,3/24/2015 21:00,1
LAS,2015,3,24,22,79,22,11.92,NA,3.45234,3.972883825,0,1010.9,10,3/24/2015 22:00,1
LAS,2015,3,24,23,78,23,12.86,NA,4.60312,5.297178434,0,1010.4,10,3/24/2015 23:00,1
LAS,2015,3,25,0,79,23,12.48,290,6.90468,7.94576765,0,1010.2,10,3/25/2015 0:00,1
LAS,2015,3,25,1,77,24,13.94,220,11.5078,13.24294608,0,1010.2,10,3/25/2015 1:00,1
LAS,2015,3,25,2,75,25,15.46,220,9.20624,10.59435687,0,1010.4,10,3/25/2015 2:00,1
LAS,2015,3,25,3,74,24,15.44,320,11.5078,13.24294608,0,1011.3,10,3/25/2015 3:00,1
LAS,2015,3,25,4,73,23,15.21,300,13.80936,15.8915353,0,1011.4,10,3/25/2015 4:00,1
LAS,2015,3,25,5,72,23,15.77,320,14.96014,17.21582991,0,1012.1,10,3/25/2015 5:00,1
LAS,2015,3,25,6,71,23,16.26,300,18.41248,21.18871373,0,1012.5,10,3/25/2015 6:00,1
LAS,2015,3,25,7,70,24,17.65,300,10.35702,11.91865148,0,1013.3,10,3/25/2015 7:00,1
LAS,2015,3,25,8,68,24,18.89,300,8.05546,9.270062259,0,1013.8,10,3/25/2015 8:00,1
LAS,2015,3,25,9,67,25,20.36,320,13.80936,15.8915353,0,1014.4,10,3/25/2015 9:00,1
LAS,2015,3,25,10,66,25,21.01,330,16.11092,18.54012452,0,1015,10,3/25/2015 10:00,1
LAS,2015,3,25,11,65,25,21.81,320,12.65858,14.56724069,0,1015.8,10,3/25/2015 11:00,1
LAS,2015,3,25,12,64,25,22.51,320,11.5078,13.24294608,0,1016.4,10,3/25/2015 12:00,1
LAS,2015,3,25,13,64,26,23.54,320,16.11092,18.54012452,0,1017.2,10,3/25/2015 13:00,1
LAS,2015,3,25,14,65,26,22.81,340,8.05546,9.270062259,0,1018.5,10,3/25/2015 14:00,1
LAS,2015,3,25,15,66,26,21.97,330,13.80936,15.8915353,0,1019.8,10,3/25/2015 15:00,1
LAS,2015,3,25,16,69,27,20.52,340,12.65858,14.56724069,0,1020.4,10,3/25/2015 16:00,1
LAS,2015,3,25,17,70,27,19.9,50,8.05546,9.270062259,0,1020.8,10,3/25/2015 17:00,1
LAS,2015,3,25,18,72,27,18.6,70,14.96014,17.21582991,0,1020.7,10,3/25/2015 18:00,1
LAS,2015,3,25,19,73,27,17.94,NA,6.90468,7.94576765,0,1020.1,10,3/25/2015 19:00,1
LAS,2015,3,25,20,73,26,17.28,NA,4.60312,5.297178434,0,1019.4,10,3/25/2015 20:00,1
LAS,2015,3,25,21,75,24,14.89,NA,4.60312,5.297178434,0,1018.9,10,3/25/2015 21:00,1
LAS,2015,3,25,22,76,25,15,NA,6.90468,7.94576765,0,1018.1,10,3/25/2015 22:00,1
LAS,2015,3,25,23,76,25,15,80,9.20624,10.59435687,0,NA,10,3/25/2015 23:00,1
LAS,2015,3,26,0,76,25,15,100,8.05546,9.270062259,0,1017.4,10,3/26/2015 0:00,1
LAS,2015,3,26,1,74,26,16.76,90,9.20624,10.59435687,0,1017.5,10,3/26/2015 1:00,1
LAS,2015,3,26,2,71,27,19.18,110,6.90468,7.94576765,0,1018.4,10,3/26/2015 2:00,1
LAS,2015,3,26,3,71,25,17.67,0,0,0,0,1019,10,3/26/2015 3:00,1
LAS,2015,3,26,4,69,21,16,0,0,0,0,1019.8,10,3/26/2015 4:00,1
LAS,2015,3,26,5,67,20,16.47,0,0,0,0,1020,10,3/26/2015 5:00,1
LAS,2015,3,26,6,66,19,16.35,0,0,0,0,1020.3,10,3/26/2015 6:00,1
LAS,2015,3,26,7,65,20,17.64,210,4.60312,5.297178434,0,1020.5,10,3/26/2015 7:00,1
LAS,2015,3,26,8,63,20,18.9,210,5.7539,6.621473042,0,1020.5,10,3/26/2015 8:00,1
LAS,2015,3,26,9,63,17,16.71,30,5.7539,6.621473042,0,1020.4,10,3/26/2015 9:00,1
LAS,2015,3,26,10,62,19,18.78,NA,3.45234,3.972883825,0,1020.6,10,3/26/2015 10:00,1
LAS,2015,3,26,11,61,17,17.92,60,3.45234,3.972883825,0,1021.2,10,3/26/2015 11:00,1
LAS,2015,3,26,12,59,19,20.94,300,3.45234,3.972883825,0,1021.4,10,3/26/2015 12:00,1
LAS,2015,3,26,13,59,22,23.66,180,8.05546,9.270062259,0,1022.2,10,3/26/2015 13:00,1
LAS,2015,3,26,14,60,22,22.77,200,8.05546,9.270062259,0,1022.5,10,3/26/2015 14:00,1
LAS,2015,3,26,15,66,23,19.34,30,4.60312,5.297178434,0,1022.6,10,3/26/2015 15:00,1
LAS,2015,3,26,16,68,23,18.06,120,8.05546,9.270062259,0,1022.9,10,3/26/2015 16:00,1
LAS,2015,3,26,17,72,19,13.33,110,8.05546,9.270062259,0,1022.3,10,3/26/2015 17:00,1
LAS,2015,3,26,18,75,20,12.5,60,12.65858,14.56724069,0,1021.8,10,3/26/2015 18:00,1
LAS,2015,3,26,19,77,21,12.25,90,9.20624,10.59435687,0,1020.8,10,3/26/2015 19:00,1
LAS,2015,3,26,20,79,22,11.92,80,10.35702,11.91865148,0,1019.8,10,3/26/2015 20:00,1
LAS,2015,3,26,21,79,22,11.92,40,8.05546,9.270062259,0,1018.7,10,3/26/2015 21:00,1
LAS,2015,3,26,22,80,22,11.51,360,5.7539,6.621473042,0,1018,10,3/26/2015 22:00,1
LAS,2015,3,26,23,79,21,11.48,170,4.60312,5.297178434,0,1017.6,10,3/26/2015 23:00,1
LAS,2015,3,27,0,79,22,11.92,NA,6.90468,7.94576765,0,1017.5,10,3/27/2015 0:00,1
LAS,2015,3,27,1,77,21,12.25,0,0,0,0,1017.7,10,3/27/2015 1:00,1
LAS,2015,3,27,2,75,22,13.6,0,0,0,0,1018.1,10,3/27/2015 2:00,1
LAS,2015,3,27,3,74,23,14.76,220,5.7539,6.621473042,0,1018.2,10,3/27/2015 3:00,1
LAS,2015,3,27,4,69,28,21.45,250,6.90468,7.94576765,0,1018.5,10,3/27/2015 4:00,1
LAS,2015,3,27,5,67,27,22.1,200,11.5078,13.24294608,0,1018.8,10,3/27/2015 5:00,1
LAS,2015,3,27,6,65,27,23.68,200,9.20624,10.59435687,0,1019,10,3/27/2015 6:00,1
LAS,2015,3,27,7,64,27,24.43,190,8.05546,9.270062259,0,1018.9,10,3/27/2015 7:00,1
LAS,2015,3,27,8,62,27,26.19,200,8.05546,9.270062259,0,1018.7,10,3/27/2015 8:00,1
LAS,2015,3,27,9,62,27,26.19,190,8.05546,9.270062259,0,1018.4,10,3/27/2015 9:00,1
LAS,2015,3,27,10,60,28,29.38,210,9.20624,10.59435687,0,1018.1,10,3/27/2015 10:00,1
LAS,2015,3,27,11,60,28,29.38,200,10.35702,11.91865148,0,1018.3,10,3/27/2015 11:00,1
LAS,2015,3,27,12,59,27,29.2,190,10.35702,11.91865148,0,1018.6,10,3/27/2015 12:00,1
LAS,2015,3,27,13,60,27,28.1,210,6.90468,7.94576765,0,1019,10,3/27/2015 13:00,1
LAS,2015,3,27,14,63,28,26.53,190,10.35702,11.91865148,0,1019.5,10,3/27/2015 14:00,1
LAS,2015,3,27,15,64,28,25.54,200,9.20624,10.59435687,0,NA,10,3/27/2015 15:00,1
LAS,2015,3,27,16,72,26,17.92,170,4.60312,5.297178434,0,1020,10,3/27/2015 16:00,1
LAS,2015,3,27,17,75,26,16.17,130,5.7539,6.621473042,0,1019.8,10,3/27/2015 17:00,1
LAS,2015,3,27,18,78,26,14.61,NA,4.60312,5.297178434,0,1019,10,3/27/2015 18:00,1
LAS,2015,3,27,19,81,25,12.71,0,0,0,0,1017.9,10,3/27/2015 19:00,1
LAS,2015,3,27,20,83,23,10.97,0,0,0,0,1016.6,10,3/27/2015 20:00,1
LAS,2015,3,27,21,85,23,10.29,NA,6.90468,7.94576765,0,1015.5,10,3/27/2015 21:00,1
LAS,2015,3,27,22,87,20,8.44,140,5.7539,6.621473042,0,1014.4,10,3/27/2015 22:00,1
LAS,2015,3,27,23,88,21,8.58,0,0,0,0,1013.8,10,3/27/2015 23:00,1
LAS,2015,3,28,0,87,21,8.83,120,5.7539,6.621473042,0,1013.4,10,3/28/2015 0:00,1
LAS,2015,3,28,1,83,21,10.09,90,9.20624,10.59435687,0,1013.5,10,3/28/2015 1:00,1
LAS,2015,3,28,2,81,21,10.76,0,0,0,0,1013.9,10,3/28/2015 2:00,1
LAS,2015,3,28,3,78,22,12.28,NA,3.45234,3.972883825,0,1014.3,10,3/28/2015 3:00,1
LAS,2015,3,28,4,75,27,16.78,210,6.90468,7.94576765,0,1014.5,10,3/28/2015 4:00,1
LAS,2015,3,28,5,73,26,17.28,220,9.20624,10.59435687,0,1014.7,10,3/28/2015 5:00,1
LAS,2015,3,28,6,70,25,18.33,190,9.20624,10.59435687,0,1014.6,10,3/28/2015 6:00,1
LAS,2015,3,28,7,69,24,18.21,200,8.05546,9.270062259,0,1014.4,10,3/28/2015 7:00,1
LAS,2015,3,28,8,67,24,19.61,210,9.20624,10.59435687,0,1014.4,10,3/28/2015 8:00,1
LAS,2015,3,28,9,67,24,19.61,200,10.35702,11.91865148,0,1014.1,10,3/28/2015 9:00,1
LAS,2015,3,28,10,64,27,24.43,240,5.7539,6.621473042,0,1013.9,10,3/28/2015 10:00,1
LAS,2015,3,28,11,63,28,26.53,230,6.90468,7.94576765,0,1014,10,3/28/2015 11:00,1
LAS,2015,3,28,12,63,28,26.53,210,8.05546,9.270062259,0,1014.5,10,3/28/2015 12:00,1
LAS,2015,3,28,13,64,26,23.54,230,6.90468,7.94576765,0,1015.3,10,3/28/2015 13:00,1
LAS,2015,3,28,14,67,28,23.11,200,8.05546,9.270062259,0,1015.8,10,3/28/2015 14:00,1
LAS,2015,3,28,15,71,26,18.48,220,4.60312,5.297178434,0,1016.2,10,3/28/2015 15:00,1
LAS,2015,3,28,16,75,24,14.89,0,0,0,0,1016.2,10,3/28/2015 16:00,1
LAS,2015,3,28,17,77,25,14.47,160,4.60312,5.297178434,0,1016,10,3/28/2015 17:00,1
LAS,2015,3,28,18,81,28,14.42,NA,3.45234,3.972883825,0,1015.5,10,3/28/2015 18:00,1
LAS,2015,3,28,19,85,27,12.13,0,0,0,0,1014.4,10,3/28/2015 19:00,1
LAS,2015,3,28,20,88,21,8.58,NA,6.90468,7.94576765,0,1013.1,10,3/28/2015 20:00,1
LAS,2015,3,28,21,90,15,6.25,190,12.65858,14.56724069,0,1012,10,3/28/2015 21:00,1
LAS,2015,3,28,22,90,13,5.68,190,14.96014,17.21582991,0,1011.5,10,3/28/2015 22:00,1
LAS,2015,3,28,23,90,8,4.57,200,16.11092,18.54012452,0,1011.2,10,3/28/2015 23:00,1
LAS,2015,3,29,0,89,6,4.3,190,13.80936,15.8915353,0,1011.3,10,3/29/2015 0:00,1
LAS,2015,3,29,1,86,9,5.4,210,11.5078,13.24294608,0,1011.3,10,3/29/2015 1:00,1
LAS,2015,3,29,2,82,17,8.77,210,13.80936,15.8915353,0,1011.9,10,3/29/2015 2:00,1
LAS,2015,3,29,3,79,18,10.07,200,11.5078,13.24294608,0,1012.5,10,3/29/2015 3:00,1
LAS,2015,3,29,4,76,19,11.67,200,10.35702,11.91865148,0,1012.8,10,3/29/2015 4:00,1
LAS,2015,3,29,5,73,18,12.27,200,10.35702,11.91865148,0,1013.3,10,3/29/2015 5:00,1
LAS,2015,3,29,6,73,16,11.27,190,12.65858,14.56724069,0,1013.3,10,3/29/2015 6:00,1
LAS,2015,3,29,7,71,19,13.75,180,9.20624,10.59435687,0,1013.4,10,3/29/2015 7:00,1
LAS,2015,3,29,8,69,19,14.71,220,9.20624,10.59435687,0,1013.3,10,3/29/2015 8:00,1
LAS,2015,3,29,9,67,21,17.24,210,5.7539,6.621473042,0,1013.1,10,3/29/2015 9:00,1
LAS,2015,3,29,10,64,20,18.2,190,10.35702,11.91865148,0,1013.3,10,3/29/2015 10:00,1
LAS,2015,3,29,11,65,21,18.47,210,5.7539,6.621473042,0,1013.8,10,3/29/2015 11:00,1
LAS,2015,3,29,12,63,21,19.79,210,8.05546,9.270062259,0,1014.9,10,3/29/2015 12:00,1
LAS,2015,3,29,13,62,20,19.51,200,10.35702,11.91865148,0,1015.7,10,3/29/2015 13:00,1
LAS,2015,3,29,14,67,22,17.91,200,10.35702,11.91865148,0,1016.2,10,3/29/2015 14:00,1
LAS,2015,3,29,15,72,23,15.77,180,10.35702,11.91865148,0,1016.5,10,3/29/2015 15:00,1
LAS,2015,3,29,16,76,18,11.15,200,5.7539,6.621473042,0,1017,10,3/29/2015 16:00,1
LAS,2015,3,29,17,80,19,10.18,0,0,0,0,1016.7,10,3/29/2015 17:00,1
LAS,2015,3,29,18,83,21,10.09,0,0,0,0,1016.1,10,3/29/2015 18:00,1
LAS,2015,3,29,19,84,21,9.74,150,5.7539,6.621473042,0,1015.2,10,3/29/2015 19:00,1
LAS,2015,3,29,20,86,20,8.73,NA,4.60312,5.297178434,0,1014.1,10,3/29/2015 20:00,1
LAS,2015,3,29,21,87,18,7.75,NA,3.45234,3.972883825,0,1013.3,10,3/29/2015 21:00,1
LAS,2015,3,29,22,88,16,6.91,NA,4.60312,5.297178434,0,1012.4,10,3/29/2015 22:00,1
LAS,2015,3,29,23,88,15,6.65,200,5.7539,6.621473042,0,1011.8,10,3/29/2015 23:00,1
LAS,2015,3,30,0,88,15,6.65,NA,4.60312,5.297178434,0,1011.4,10,3/30/2015 0:00,1
LAS,2015,3,30,1,86,17,7.72,130,3.45234,3.972883825,0,1011.5,10,3/30/2015 1:00,1
LAS,2015,3,30,2,83,19,9.27,150,5.7539,6.621473042,0,1011.6,10,3/30/2015 2:00,1
LAS,2015,3,30,3,80,21,11.08,210,6.90468,7.94576765,0,1012.2,10,3/30/2015 3:00,1
LAS,2015,3,30,4,76,22,13.2,210,8.05546,9.270062259,0,1012.4,10,3/30/2015 4:00,1
LAS,2015,3,30,5,73,24,15.91,250,6.90468,7.94576765,0,1012.7,10,3/30/2015 5:00,1
LAS,2015,3,30,6,73,20,13.36,200,9.20624,10.59435687,0,1012.7,10,3/30/2015 6:00,1
LAS,2015,3,30,7,72,21,14.51,190,10.35702,11.91865148,0,1012.7,10,3/30/2015 7:00,1
LAS,2015,3,30,8,70,22,16.12,180,4.60312,5.297178434,0,1012.5,10,3/30/2015 8:00,1
LAS,2015,3,30,9,67,21,17.24,210,8.05546,9.270062259,0,1012.6,10,3/30/2015 9:00,1
LAS,2015,3,30,10,66,22,18.48,190,10.35702,11.91865148,0,1012.8,10,3/30/2015 10:00,1
LAS,2015,3,30,11,64,21,19.06,230,5.7539,6.621473042,0,1013.1,10,3/30/2015 11:00,1
LAS,2015,3,30,12,63,25,23.38,230,6.90468,7.94576765,0,1013.5,10,3/30/2015 12:00,1
LAS,2015,3,30,13,65,24,21.01,210,5.7539,6.621473042,0,1014.2,10,3/30/2015 13:00,1
LAS,2015,3,30,14,67,25,20.36,200,8.05546,9.270062259,0,1014.8,10,3/30/2015 14:00,1
LAS,2015,3,30,15,73,22,14.53,180,4.60312,5.297178434,0,1015.3,10,3/30/2015 15:00,1
LAS,2015,3,30,16,77,19,11.26,NA,3.45234,3.972883825,0,1015.6,10,3/30/2015 16:00,1
LAS,2015,3,30,17,79,19,10.55,170,4.60312,5.297178434,0,1015.6,10,3/30/2015 17:00,1
LAS,2015,3,30,18,82,20,9.92,200,3.45234,3.972883825,0,1014.9,10,3/30/2015 18:00,1
LAS,2015,3,30,19,86,21,9.14,NA,3.45234,3.972883825,0,1014.1,10,3/30/2015 19:00,1
LAS,2015,3,30,20,87,18,7.75,200,5.7539,6.621473042,0,1012.8,10,3/30/2015 20:00,1
LAS,2015,3,30,21,90,19,7.41,90,8.05546,9.270062259,0,1011.6,10,3/30/2015 21:00,1
LAS,2015,3,30,22,90,19,7.41,130,9.20624,10.59435687,0,1010.5,10,3/30/2015 22:00,1
LAS,2015,3,30,23,89,18,7.28,170,6.90468,7.94576765,0,1009.9,10,3/30/2015 23:00,1
LAS,2015,3,31,0,88,18,7.53,130,8.05546,9.270062259,0,1009.5,10,3/31/2015 0:00,1
LAS,2015,3,31,1,87,19,8.12,130,6.90468,7.94576765,0,1009.3,10,3/31/2015 1:00,1
LAS,2015,3,31,2,84,20,9.3,190,10.35702,11.91865148,0,1010,10,3/31/2015 2:00,1
LAS,2015,3,31,3,82,21,10.39,210,13.80936,15.8915353,0,1010.1,10,3/31/2015 3:00,1
LAS,2015,3,31,4,80,18,9.72,210,11.5078,13.24294608,0,1010.3,10,3/31/2015 4:00,1
LAS,2015,3,31,5,76,15,9.84,200,10.35702,11.91865148,0,1010.6,10,3/31/2015 5:00,1
LAS,2015,3,31,6,77,12,8.3,210,9.20624,10.59435687,0,1010.5,10,3/31/2015 6:00,1
LAS,2015,3,31,7,72,15,11.24,210,8.05546,9.270062259,0,1010.7,10,3/31/2015 7:00,1
LAS,2015,3,31,8,71,16,12.05,190,8.05546,9.270062259,0,1010.3,10,3/31/2015 8:00,1
LAS,2015,3,31,9,69,17,13.51,190,6.90468,7.94576765,0,1009.9,10,3/31/2015 9:00,1
LAS,2015,3,31,10,66,20,16.99,230,4.60312,5.297178434,0,1009.8,10,3/31/2015 10:00,1
LAS,2015,3,31,11,67,20,16.47,200,6.90468,7.94576765,0,1009.7,10,3/31/2015 11:00,1
